true,predict
-4.362565040588379,-4.617600440979004
-4.3625168800354,-4.8215508460998535
-4.362453937530518,-5.0869221687316895
-4.362307548522949,-4.436182022094727
-4.362156391143799,-4.803544998168945
-4.362143039703369,-4.740622043609619
-4.362063884735107,-4.610803604125977
-4.362011432647705,-4.696028709411621
-4.3618927001953125,-4.964457035064697
-4.361687183380127,-4.469820022583008
-4.361659526824951,-4.608392238616943
-4.361605644226074,-5.196990966796875
-4.361560344696045,-4.842069625854492
-4.361494064331055,-5.294458866119385
-4.361441135406494,-4.881392002105713
-4.361416816711426,-5.0578293800354
-4.361313343048096,-4.900304317474365
-4.36126184463501,-3.8060898780822754
-4.361258029937744,-5.029018402099609
-4.361209392547607,-4.649686336517334
-4.36098575592041,-4.950282096862793
-4.360958099365234,-4.557611465454102
-4.36091947555542,-5.303743362426758
-4.360894680023193,-4.4535813331604
-4.360820293426514,-4.772474765777588
-4.360787391662598,-4.236569404602051
-4.3604607582092285,-4.664559841156006
-4.36034107208252,-4.944548606872559
-4.360288619995117,-4.8069915771484375
-4.360211372375488,-4.6951189041137695
-4.360169410705566,-4.809709072113037
-4.360093116760254,-4.909210205078125
-4.360037326812744,-4.377314567565918
-4.359965324401856,-4.929664611816406
-4.359764575958252,-5.235892295837402
-4.359714508056641,-4.733150005340576
-4.359681606292725,-4.71695613861084
-4.359548091888428,-4.719750881195068
-4.359518527984619,-4.673112392425537
-4.35932207107544,-4.503866672515869
-4.35927152633667,-4.486289978027344
-4.35925817489624,-4.866098880767822
-4.359249114990234,-4.634521007537842
-4.359225749969482,-5.475333213806152
-4.359090328216553,-4.700087547302246
-4.359045028686523,-4.589298725128174
-4.359009742736816,-4.793949604034424
-4.358983516693115,-4.565396308898926
-4.358932495117188,-4.650809288024902
-4.3589301109313965,-4.7885260581970215
-4.358893871307373,-4.4805121421813965
-4.35884428024292,-4.845497608184815
-4.358778953552246,-5.1253581047058105
-4.358763694763184,-4.967513561248779
-4.358664512634277,-4.611749649047852
-4.358577728271484,-4.395310878753662
-4.358451843261719,-4.970747947692871
-4.358407497406006,-4.415402412414551
-4.358278274536133,-4.786954879760742
-4.35817813873291,-4.540902137756348
-4.3581085205078125,-4.697552680969238
-4.35805606842041,-4.773183822631836
-4.358036518096924,-4.735358238220215
-4.357996463775635,-4.7383809089660645
-4.35784912109375,-4.7679762840271
-4.357848167419434,-4.798924446105957
-4.3578314781188965,-4.869540691375732
-4.357627868652344,-4.879706382751465
-4.3574323654174805,-4.761549472808838
-4.357376575469971,-4.9251203536987305
-4.35723352432251,-4.786329746246338
-4.357231616973877,-4.978128910064697
-4.357134819030762,-4.642092704772949
-4.357120037078857,-4.5365729331970215
-4.357091903686523,-5.119830131530762
-4.357090473175049,-5.020167827606201
-4.357075214385986,-4.898212432861328
-4.356933116912842,-4.598068714141846
-4.356728553771973,-5.061298847198486
-4.356613159179688,-4.864781856536865
-4.356523990631104,-4.557957649230957
-4.356503963470459,-4.458996295928955
-4.356407642364502,-4.931078910827637
-4.356244087219238,-5.040610313415527
-4.35619592666626,-4.708235263824463
-4.356175422668457,-4.520824909210205
-4.355985164642334,-5.042178153991699
-4.355982780456543,-5.226378440856934
-4.355894088745117,-5.033351898193359
-4.355814933776856,-5.234854698181152
-4.3557610511779785,-4.303831577301025
-4.355628490447998,-4.925363540649414
-4.3553786277771,-4.667023181915283
-4.355350971221924,-4.789350509643555
-4.355341911315918,-4.863004684448242
-4.355266094207764,-5.002494812011719
-4.355247020721436,-4.984078407287598
-4.355237007141113,-4.621260643005371
-4.35518217086792,-5.019070148468018
-4.355153560638428,-5.047061443328857
-4.355118274688721,-4.460570335388184
-4.3550896644592285,-4.713337421417236
-4.355077266693115,-4.825785636901856
-4.355032920837402,-4.421307563781738
-4.355015277862549,-4.513446807861328
-4.354995250701904,-4.65687370300293
-4.354859352111816,-4.623427391052246
-4.354806423187256,-4.378204345703125
-4.354774951934815,-4.494205474853516
-4.354769706726074,-4.661949157714844
-4.354729652404785,-4.9571638107299805
-4.354723930358887,-4.828938484191895
-4.354638576507568,-4.794771194458008
-4.3545241355896,-4.497393608093262
-4.354378700256348,-4.7205352783203125
-4.354374408721924,-4.778382301330566
-4.354359149932861,-4.80107307434082
-4.354308605194092,-5.363508224487305
-4.354181289672852,-5.019218921661377
-4.354115962982178,-4.6047563552856445
-4.354114532470703,-4.80253791809082
-4.354106903076172,-4.792185783386231
-4.354105949401856,-4.695837497711182
-4.354058265686035,-4.78331184387207
-4.3539252281188965,-4.9295573234558105
-4.353923797607422,-5.337643623352051
-4.353909015655518,-4.692389011383057
-4.35382890701294,-4.603116989135742
-4.353784084320068,-4.759585380554199
-4.353663444519043,-4.898357391357422
-4.35360860824585,-5.121359825134277
-4.353409290313721,-4.560147762298584
-4.35335636138916,-4.311792850494385
-4.353158473968506,-5.167981147766113
-4.353140354156494,-5.0970778465271
-4.3530988693237305,-4.322057723999023
-4.353091716766357,-4.912863731384277
-4.353071689605713,-5.025727272033691
-4.352997303009033,-4.91423225402832
-4.352851390838623,-4.478642463684082
-4.352808952331543,-4.524494647979736
-4.35273027420044,-3.9665143489837646
-4.3526997566223145,-4.36541748046875
-4.352689266204834,-5.491135597229004
-4.352424621582031,-5.290120601654053
-4.352360725402832,-5.149400234222412
-4.3523383140563965,-4.938748359680176
-4.352324485778809,-4.559475421905518
-4.352306365966797,-4.580888748168945
-4.352294445037842,-4.4304022789001465
-4.35226583480835,-4.252505302429199
-4.352060794830322,-4.744138717651367
-4.352044582366943,-4.614867210388184
-4.35204029083252,-4.642364025115967
-4.351998805999756,-4.932532787322998
-4.35199785232544,-4.848562717437744
-4.351889133453369,-5.521604061126709
-4.351841926574707,-4.675947189331055
-4.351767063140869,-4.975090503692627
-4.351701259613037,-5.062980651855469
-4.3516526222229,-4.342392444610596
-4.35164737701416,-4.849311828613281
-4.351585865020752,-4.676035404205322
-4.351472854614258,-5.352204322814941
-4.351453304290772,-5.391074180603027
-4.351405143737793,-5.077586174011231
-4.351203441619873,-4.668917179107666
-4.351193428039551,-4.703881740570068
-4.351078510284424,-4.760406494140625
-4.351034641265869,-4.630472660064697
-4.350897312164307,-5.254207611083984
-4.350872039794922,-4.655689239501953
-4.350863933563232,-4.689176082611084
-4.350846767425537,-4.881308555603027
-4.350827693939209,-4.83983325958252
-4.350797176361084,-5.190547943115234
-4.350770950317383,-4.880452156066895
-4.350595474243164,-3.9890987873077393
-4.350582599639893,-5.22360897064209
-4.35051965713501,-4.741188049316406
-4.350510597229004,-5.367835521697998
-4.350481033325195,-5.187057495117188
-4.350442886352539,-4.504302024841309
-4.350430965423584,-4.694091796875
-4.350372314453125,-5.068454265594482
-4.350311756134033,-4.980285167694092
-4.350118160247803,-4.98969841003418
-4.350111961364746,-4.578498363494873
-4.350108623504639,-4.867922306060791
-4.349908351898193,-4.9457855224609375
-4.349768161773682,-4.66094970703125
-4.349694728851318,-5.097634792327881
-4.349671840667725,-4.963552474975586
-4.34949254989624,-4.75364875793457
-4.349454402923584,-4.465182304382324
-4.34945011138916,-4.324713230133057
-4.349181175231934,-5.017032623291016
-4.349123001098633,-5.408470153808594
-4.3490424156188965,-4.757462501525879
-4.349032878875732,-4.695958137512207
-4.348899841308594,-4.742624282836914
-4.348869323730469,-4.5889387130737305
-4.348787784576416,-4.947746276855469
-4.348783493041992,-5.08055305480957
-4.348762035369873,-4.839005470275879
-4.348616600036621,-4.367513656616211
-4.348560333251953,-4.784270286560059
-4.348540306091309,-4.731681346893311
-4.348503112792969,-4.675055503845215
-4.348453998565674,-4.463959693908691
-4.348341941833496,-4.887136459350586
-4.348290920257568,-5.0501556396484375
-4.348239898681641,-4.735844612121582
-4.348215103149414,-4.445964813232422
-4.34820032119751,-5.088750839233398
-4.348145484924316,-4.475884914398193
-4.348095417022705,-4.873680114746094
-4.348039150238037,-4.735701560974121
-4.347986221313477,-5.577378749847412
-4.347982406616211,-4.668600082397461
-4.347965717315674,-4.302885055541992
-4.347947120666504,-5.879161834716797
-4.347837448120117,-4.477936744689941
-4.347834587097168,-4.780663967132568
-4.347833156585693,-4.789007663726807
-4.347825050354004,-4.780926704406738
-4.347733497619629,-4.733442783355713
-4.347696304321289,-4.532790184020996
-4.347631454467773,-4.707464218139648
-4.347523212432861,-4.971437454223633
-4.347294807434082,-5.123291015625
-4.347285747528076,-4.490042209625244
-4.347273349761963,-4.447510719299316
-4.347127437591553,-4.345735549926758
-4.346997261047363,-4.850292205810547
-4.346988677978516,-4.532776832580566
-4.346957206726074,-5.639971256256104
-4.346835136413574,-4.859214782714844
-4.346721649169922,-4.918803215026856
-4.346701145172119,-5.206551551818848
-4.3466973304748535,-4.663775444030762
-4.346621513366699,-5.176469802856445
-4.346612453460693,-4.660968780517578
-4.346566677093506,-4.9280500411987305
-4.346513271331787,-4.917258262634277
-4.346484661102295,-4.553596019744873
-4.346477031707764,-3.847633600234986
-4.34647274017334,-4.941098213195801
-4.346240520477295,-4.093980312347412
-4.345973491668701,-5.3325700759887695
-4.345879077911377,-4.799240589141846
-4.345765113830566,-5.028415679931641
-4.34574031829834,-4.842487335205078
-4.345739364624023,-4.349826812744141
-4.345697402954102,-4.499152183532715
-4.345569610595703,-4.45375394821167
-4.3455328941345215,-4.933029174804688
-4.345519065856934,-5.074737548828125
-4.345518112182617,-4.703630447387695
-4.345391750335693,-5.590680122375488
-4.345202445983887,-4.430280208587647
-4.3452019691467285,-4.356204986572266
-4.345173358917236,-4.812382698059082
-4.345091342926025,-4.779643058776856
-4.34503173828125,-5.004824638366699
-4.344974040985107,-4.366968154907227
-4.344888687133789,-5.079110145568848
-4.344788074493408,-4.881572723388672
-4.344738960266113,-4.106601238250732
-4.344573020935059,-4.5951762199401855
-4.344558238983154,-4.848876476287842
-4.344521522521973,-4.530549049377441
-4.34451961517334,-5.012630462646484
-4.344444751739502,-4.950137615203857
-4.34405517578125,-4.880209922790527
-4.344028949737549,-4.2811808586120605
-4.34395170211792,-5.130703449249268
-4.343911170959473,-4.326153755187988
-4.343868732452393,-5.1224751472473145
-4.3438401222229,-4.967419624328613
-4.343801975250244,-3.3802359104156494
-4.343682765960693,-4.541167259216309
-4.343669891357422,-4.725559234619141
-4.343646049499512,-4.987492084503174
-4.343447685241699,-4.167397499084473
-4.3434038162231445,-4.671489238739014
-4.343386173248291,-5.042859077453613
-4.34332799911499,-4.638327598571777
-4.343308448791504,-5.077386856079102
-4.343111038208008,-4.684775352478027
-4.343055725097656,-4.507458209991455
-4.34304666519165,-4.682850360870361
-4.343010425567627,-4.719993114471436
-4.34293794631958,-4.943328380584717
-4.34292459487915,-4.5994720458984375
-4.342795848846436,-5.1290788650512695
-4.3427815437316895,-4.592135429382324
-4.342648983001709,-4.49057674407959
-4.342627048492432,-5.2797698974609375
-4.3425374031066895,-4.265144348144531
-4.342459201812744,-4.647799968719482
-4.342425346374512,-4.871261119842529
-4.342409610748291,-5.219457626342773
-4.342355728149414,-4.966826438903809
-4.342225551605225,-4.857549667358398
-4.3421831130981445,-4.919751167297363
-4.34207820892334,-4.156191825866699
-4.342056274414063,-4.669540882110596
-4.342046737670898,-4.402853965759277
-4.3419599533081055,-4.327823162078857
-4.341869354248047,-4.792328357696533
-4.341674327850342,-4.151246547698975
-4.341614723205566,-4.726278781890869
-4.341607570648193,-4.7352294921875
-4.341607570648193,-4.790676593780518
-4.341562747955322,-4.964150428771973
-4.341526508331299,-4.65937614440918
-4.341526031494141,-4.390075206756592
-4.341503143310547,-4.797754764556885
-4.341458797454834,-4.418492317199707
-4.341427326202393,-4.470973014831543
-4.341418266296387,-4.560962677001953
-4.3413519859313965,-5.198130130767822
-4.341333389282227,-4.390826225280762
-4.341330528259277,-4.314971446990967
-4.341324329376221,-4.348923683166504
-4.341256141662598,-3.7356691360473633
-4.341254711151123,-4.535458087921143
-4.341208457946777,-4.839293003082275
-4.341169834136963,-4.659060478210449
-4.3410820960998535,-4.823888778686523
-4.341018199920654,-4.873189449310303
-4.340891361236572,-4.757648468017578
-4.340763568878174,-4.722537040710449
-4.340560436248779,-4.371872901916504
-4.340494632720947,-4.800792694091797
-4.340351581573486,-4.950294494628906
-4.340288639068604,-4.742478370666504
-4.340270042419434,-4.7415618896484375
-4.3402533531188965,-4.69774866104126
-4.34019136428833,-4.7721099853515625
-4.340162754058838,-4.375580310821533
-4.340162754058838,-4.911689758300781
-4.340117931365967,-4.735315322875977
-4.340098857879639,-4.648473262786865
-4.34009313583374,-4.559168815612793
-4.340002059936523,-4.651854515075684
-4.339972019195557,-4.7618727684021
-4.339949607849121,-4.968092918395996
-4.339936256408691,-4.636044502258301
-4.339709281921387,-4.5714921951293945
-4.33967399597168,-4.899573802947998
-4.339665412902832,-4.993038177490234
-4.339652061462402,-4.475730895996094
-4.3396172523498535,-4.937980651855469
-4.339561462402344,-4.617621421813965
-4.3394269943237305,-5.249017715454102
-4.33936882019043,-4.588667869567871
-4.33935546875,-4.706100463867188
-4.33932638168335,-5.130192279815674
-4.339284420013428,-4.990477085113525
-4.339126110076904,-4.376860618591309
-4.339054584503174,-4.995882511138916
-4.339027404785156,-4.925871849060059
-4.338975429534912,-5.138213157653809
-4.338900089263916,-5.060647010803223
-4.338825225830078,-5.194585800170898
-4.338629722595215,-4.910929203033447
-4.338618755340576,-5.1397857666015625
-4.338515281677246,-4.6973490715026855
-4.338464736938477,-4.799331665039063
-4.338310718536377,-4.715494632720947
-4.338082790374756,-4.859014511108398
-4.338021278381348,-4.925431251525879
-4.33800745010376,-5.173665523529053
-4.337917804718018,-4.913207054138184
-4.33778715133667,-5.025064945220947
-4.337762355804443,-4.9502716064453125
-4.337479114532471,-4.946550369262695
-4.337472915649414,-4.620487689971924
-4.337393283843994,-4.780137062072754
-4.337252616882324,-4.744563579559326
-4.337158679962158,-5.055984020233154
-4.337011814117432,-4.117152690887451
-4.336979389190674,-3.973939895629883
-4.336810111999512,-4.830971717834473
-4.336773872375488,-4.37608814239502
-4.336756706237793,-4.192026615142822
-4.336710453033447,-4.616559505462647
-4.336606025695801,-4.904566764831543
-4.336564064025879,-4.883755683898926
-4.336552143096924,-4.555936813354492
-4.336465835571289,-4.659584999084473
-4.336462020874023,-4.763465881347656
-4.336453914642334,-4.980861663818359
-4.336363315582275,-5.128910064697266
-4.336254596710205,-4.7586669921875
-4.336223602294922,-4.541604042053223
-4.33610725402832,-5.384945869445801
-4.336018085479736,-4.7514824867248535
-4.3359375,-4.589552402496338
-4.335906505584717,-4.743546962738037
-4.335902214050293,-4.922396183013916
-4.335758686065674,-4.858236312866211
-4.335754871368408,-4.781189441680908
-4.335607051849365,-4.695962905883789
-4.33551836013794,-5.081569671630859
-4.335498809814453,-4.616690635681152
-4.335395336151123,-4.794884204864502
-4.335388660430908,-4.753204822540283
-4.335332870483398,-4.890354156494141
-4.3352952003479,-4.607107639312744
-4.335107326507568,-4.195291519165039
-4.335085868835449,-4.27595329284668
-4.335068702697754,-4.832249641418457
-4.334994792938232,-4.591184616088867
-4.3347883224487305,-4.487355709075928
-4.334786891937256,-4.644536018371582
-4.334662914276123,-4.406777381896973
-4.334600448608398,-4.763023376464844
-4.334590911865234,-4.885407447814941
-4.334566116333008,-4.797959804534912
-4.334546089172363,-4.653316020965576
-4.334495067596436,-4.340513229370117
-4.334475517272949,-4.840250015258789
-4.334362983703613,-5.266292095184326
-4.334323406219482,-4.832009315490723
-4.334305763244629,-4.408840179443359
-4.334290027618408,-4.742047786712647
-4.334164142608643,-4.485874176025391
-4.334056854248047,-4.525991916656494
-4.333991527557373,-5.044606685638428
-4.333951473236084,-4.661301612854004
-4.333881855010986,-5.093324184417725
-4.333861827850342,-4.5663018226623535
-4.3338165283203125,-5.269259929656982
-4.333812236785889,-5.2432403564453125
-4.333768844604492,-5.079936981201172
-4.333702564239502,-4.539889335632324
-4.333698749542236,-5.0806193351745605
-4.333438873291016,-4.824207782745361
-4.333421230316162,-4.556839942932129
-4.333358287811279,-4.713422775268555
-4.333344459533691,-5.115354537963867
-4.333301067352295,-4.488177299499512
-4.333276271820068,-4.814980030059815
-4.333240032196045,-4.687906742095947
-4.333159923553467,-4.57310962677002
-4.333157062530518,-4.860114097595215
-4.333132266998291,-4.489204406738281
-4.333085060119629,-4.484445571899414
-4.33304500579834,-4.601043701171875
-4.333024024963379,-4.81569242477417
-4.33299446105957,-4.568541049957275
-4.332969665527344,-4.600240707397461
-4.3328166007995605,-4.73311185836792
-4.332742691040039,-4.278700828552246
-4.3327178955078125,-4.519340515136719
-4.332705020904541,-5.067262172698975
-4.332674026489258,-4.654798984527588
-4.332565307617188,-5.553455829620361
-4.332462787628174,-4.88804817199707
-4.33243465423584,-5.234573841094971
-4.332394599914551,-4.822641849517822
-4.332383632659912,-4.800827980041504
-4.332290649414063,-4.599733352661133
-4.332278728485107,-4.657779693603516
-4.332199096679688,-5.202848434448242
-4.332146644592285,-4.495274543762207
-4.332117080688477,-4.705637454986572
-4.332079887390137,-4.877054214477539
-4.332049369812012,-4.318821907043457
-4.332021713256836,-5.116003036499023
-4.331935405731201,-5.196185111999512
-4.33180046081543,-4.174824237823486
-4.331794738769531,-4.894946575164795
-4.331603527069092,-4.810993194580078
-4.331371307373047,-4.460046768188477
-4.331342697143555,-4.560661315917969
-4.331125259399414,-4.993767738342285
-4.331117630004883,-4.617240905761719
-4.331084251403809,-4.932535171508789
-4.331005573272705,-4.961923122406006
-4.330981731414795,-4.987720489501953
-4.330962657928467,-4.801283359527588
-4.330913066864014,-4.791110515594482
-4.330496311187744,-4.574504852294922
-4.330440998077393,-4.988892078399658
-4.330333709716797,-5.09706449508667
-4.330224514007568,-4.864970207214356
-4.330047130584717,-4.851449012756348
-4.33003568649292,-4.76399040222168
-4.330034732818604,-5.22996997833252
-4.329964637756348,-4.392093181610107
-4.329938888549805,-4.780291557312012
-4.32988977432251,-4.990341663360596
-4.32987642288208,-3.8469316959381104
-4.329873561859131,-4.855907440185547
-4.329869270324707,-4.913400173187256
-4.329819679260254,-4.6157941818237305
-4.329782485961914,-4.718177795410156
-4.329748630523682,-5.19474458694458
-4.3295979499816895,-4.633432865142822
-4.329559326171875,-4.530472755432129
-4.329469203948975,-4.475180149078369
-4.3294677734375,-5.046271324157715
-4.329343795776367,-4.9367499351501465
-4.3292622566223145,-4.92472505569458
-4.32926082611084,-5.058836460113525
-4.329218864440918,-4.768701553344727
-4.329202175140381,-4.836685180664063
-4.329124450683594,-4.833030700683594
-4.329024314880371,-5.742075443267822
-4.328924655914307,-4.378732204437256
-4.328897476196289,-4.397671699523926
-4.328815460205078,-4.754825592041016
-4.328813076019287,-4.751194000244141
-4.328793525695801,-4.543388843536377
-4.328741550445557,-4.238255500793457
-4.328624248504639,-4.732787132263184
-4.328364372253418,-4.828153133392334
-4.328251361846924,-5.410709381103516
-4.328003883361816,-4.728427886962891
-4.327966213226318,-4.496226787567139
-4.327945232391357,-4.165998458862305
-4.32788610458374,-5.007378101348877
-4.327848434448242,-4.920912265777588
-4.3278021812438965,-4.994933128356934
-4.327799320220947,-5.117266654968262
-4.327796459197998,-4.403628349304199
-4.327787399291992,-4.622841835021973
-4.327773571014404,-4.557065010070801
-4.327724456787109,-4.986778736114502
-4.3277130126953125,-4.936522960662842
-4.327573299407959,-4.844597339630127
-4.327524185180664,-4.900507926940918
-4.327359199523926,-4.988962173461914
-4.327301979064941,-4.611644268035889
-4.327296257019043,-5.0484771728515625
-4.327234745025635,-4.956768989562988
-4.327205657958984,-4.297932624816895
-4.3271965980529785,-4.332862854003906
-4.327025890350342,-4.9473981857299805
-4.327020645141602,-4.658614158630371
-4.327002048492432,-4.999713897705078
-4.326884746551514,-5.155835151672363
-4.326765060424805,-4.83348274230957
-4.326694488525391,-5.792768955230713
-4.326691150665283,-4.794966697692871
-4.32662296295166,-5.709074020385742
-4.32659912109375,-4.466234683990479
-4.326570510864258,-4.097235679626465
-4.326377868652344,-5.386885643005371
-4.326326370239258,-5.3780903816223145
-4.326295852661133,-4.392839431762695
-4.3262481689453125,-4.748049736022949
-4.326216697692871,-4.957296848297119
-4.326214790344238,-5.294838905334473
-4.326188087463379,-4.956079483032227
-4.326119422912598,-4.704174041748047
-4.326028347015381,-4.595773696899414
-4.325833797454834,-4.409193992614746
-4.325780391693115,-4.895204067230225
-4.325707912445068,-5.019965171813965
-4.325677394866943,-4.706357002258301
-4.325572490692139,-5.187633514404297
-4.325507640838623,-4.832289218902588
-4.325451374053955,-4.4776716232299805
-4.325402736663818,-4.841297149658203
-4.325361728668213,-4.792451858520508
-4.325343608856201,-4.708820343017578
-4.32532262802124,-4.612281799316406
-4.325299739837647,-4.971338748931885
-4.3251824378967285,-4.686059474945068
-4.325093746185303,-5.445359706878662
-4.3250908851623535,-4.803635597229004
-4.325042247772217,-4.369541645050049
-4.325030326843262,-4.497264862060547
-4.324774265289307,-4.487410068511963
-4.324758052825928,-4.654032707214356
-4.324741840362549,-4.699087619781494
-4.324586868286133,-5.027009010314941
-4.324522018432617,-4.389659881591797
-4.324392318725586,-5.07400369644165
-4.324386119842529,-5.018710613250732
-4.324339389801025,-4.797378063201904
-4.324305534362793,-4.720182418823242
-4.32423210144043,-4.893073081970215
-4.3240966796875,-4.718066215515137
-4.324065208435059,-4.8187031745910645
-4.323904991149902,-5.187494277954102
-4.323858737945557,-4.611659049987793
-4.323776245117188,-4.460178852081299
-4.323704242706299,-4.562708377838135
-4.3236846923828125,-4.826748847961426
-4.323634147644043,-4.626571178436279
-4.323472023010254,-4.590913772583008
-4.323465347290039,-4.184350967407227
-4.323441505432129,-4.735340118408203
-4.323421001434326,-5.422159194946289
-4.323387145996094,-4.6092400550842285
-4.323283672332764,-4.857597351074219
-4.323212623596191,-5.160138130187988
-4.32313346862793,-4.658147811889648
-4.323093414306641,-5.425150871276856
-4.323091506958008,-4.278598785400391
-4.323063373565674,-5.224269390106201
-4.323062896728516,-4.545846939086914
-4.322808265686035,-4.661864757537842
-4.32277250289917,-5.139545917510986
-4.322635650634766,-5.0218939781188965
-4.322519779205322,-4.962324142456055
-4.322498321533203,-4.836273193359375
-4.322443962097168,-4.856605529785156
-4.322436332702637,-5.09584903717041
-4.322350978851318,-4.929623603820801
-4.322344303131104,-4.599315643310547
-4.322257041931152,-4.666839122772217
-4.322230815887451,-5.018693447113037
-4.322159290313721,-4.443448066711426
-4.322141647338867,-4.90864372253418
-4.322103977203369,-4.627429962158203
-4.3220696449279785,-4.624188423156738
-4.322056293487549,-4.68346118927002
-4.321923732757568,-4.014212131500244
-4.321866035461426,-4.317034721374512
-4.321773529052734,-5.371593952178955
-4.321769714355469,-4.949123859405518
-4.321601390838623,-5.169287204742432
-4.321543216705322,-4.192030429840088
-4.321543216705322,-4.421358108520508
-4.321537494659424,-5.037211418151856
-4.321524143218994,-3.9095308780670166
-4.321364402770996,-4.425971031188965
-4.321351051330566,-4.686655044555664
-4.321338176727295,-4.840012073516846
-4.321238994598389,-4.72787618637085
-4.321231365203857,-4.461398124694824
-4.321230888366699,-4.693984031677246
-4.321070194244385,-4.155694961547852
-4.3209547996521,-4.467044353485107
-4.320858001708984,-4.294799327850342
-4.320836544036865,-4.549016952514648
-4.320807456970215,-4.436623573303223
-4.320784568786621,-4.338293075561523
-4.3206562995910645,-4.438713073730469
-4.320616722106934,-5.463764190673828
-4.32061243057251,-5.218136310577393
-4.320597171783447,-4.012686729431152
-4.320592880249023,-4.87821102142334
-4.320511341094971,-4.604255676269531
-4.320431232452393,-4.123294830322266
-4.320403099060059,-4.46010684967041
-4.320363998413086,-4.790656089782715
-4.320234298706055,-4.553725242614746
-4.320125579833984,-4.559985160827637
-4.32007360458374,-4.58981990814209
-4.319997310638428,-4.779645919799805
-4.31997537612915,-4.590906143188477
-4.319823741912842,-4.3180341720581055
-4.319748878479004,-4.691001892089844
-4.319707870483398,-4.883522987365723
-4.319684028625488,-5.110795974731445
-4.319636344909668,-4.926486968994141
-4.319634914398193,-4.529921054840088
-4.319610118865967,-3.898037910461426
-4.319592475891113,-4.989339828491211
-4.319422721862793,-4.336254596710205
-4.319404602050781,-4.423665046691895
-4.319377422332764,-4.618442535400391
-4.319336891174316,-4.576592445373535
-4.319306373596191,-4.55680513381958
-4.319250583648682,-4.879187107086182
-4.319149971008301,-4.448667526245117
-4.319113731384277,-4.803055763244629
-4.319072723388672,-4.828441143035889
-4.319050312042236,-4.70185136795044
-4.318972587585449,-4.450112342834473
-4.318901538848877,-4.9583892822265625
-4.318844318389893,-4.713674545288086
-4.318780422210693,-4.68467903137207
-4.318620204925537,-4.775139808654785
-4.318556308746338,-3.590233087539673
-4.31847620010376,-5.0671067237854
-4.318453788757324,-4.5580220222473145
-4.318428993225098,-4.524033069610596
-4.318399906158447,-4.905457019805908
-4.318352699279785,-4.507583618164063
-4.318350315093994,-5.141030788421631
-4.318307876586914,-4.432618618011475
-4.318296909332275,-5.405088901519775
-4.318296432495117,-4.775125503540039
-4.318248748779297,-4.5484113693237305
-4.318164825439453,-4.707294940948486
-4.31806230545044,-4.882772445678711
-4.317962169647217,-4.637137413024902
-4.317877769470215,-5.010608673095703
-4.317829608917236,-4.309052467346191
-4.317663669586182,-4.838785171508789
-4.317587375640869,-4.423828125
-4.3175368309021,-4.074792385101318
-4.31724214553833,-5.091917991638184
-4.317239761352539,-4.34291934967041
-4.317129135131836,-5.480247020721436
-4.317127227783203,-4.761565208435059
-4.317122936248779,-4.510361194610596
-4.3171067237854,-4.353683948516846
-4.317095279693604,-4.677139759063721
-4.3170928955078125,-4.898343563079834
-4.317079544067383,-4.835653781890869
-4.3169941902160645,-4.640209197998047
-4.316920757293701,-4.936069011688232
-4.316885948181152,-4.338110446929932
-4.316867351531982,-5.3364973068237305
-4.316756725311279,-4.656564712524414
-4.316744804382324,-4.579245567321777
-4.316720008850098,-4.752806663513184
-4.31660270690918,-4.752037048339844
-4.316587448120117,-4.564738750457764
-4.316567420959473,-4.430129528045654
-4.316555976867676,-4.619426727294922
-4.316547870635986,-4.888682842254639
-4.316544532775879,-4.8826904296875
-4.316536903381348,-4.873608589172363
-4.31629753112793,-5.094381809234619
-4.316126346588135,-5.023043632507324
-4.316073417663574,-4.503739356994629
-4.3160576820373535,-4.436905860900879
-4.316054344177246,-5.364485740661621
-4.3160481452941895,-4.322015762329102
-4.315951824188232,-4.341585636138916
-4.315826892852783,-4.643059253692627
-4.315534591674805,-4.375831127166748
-4.315494060516357,-4.612310409545898
-4.315463542938232,-5.262256622314453
-4.315305233001709,-4.535059928894043
-4.31528902053833,-5.195913314819336
-4.3152570724487305,-4.972023963928223
-4.3152337074279785,-4.684292316436768
-4.315181732177734,-4.239381313323975
-4.315039157867432,-4.697572231292725
-4.3149614334106445,-4.5738525390625
-4.31491756439209,-5.02828311920166
-4.314897060394287,-4.834314346313477
-4.314787864685059,-4.468614101409912
-4.314774513244629,-4.600011825561523
-4.3147687911987305,-5.1942219734191895
-4.314716815948486,-4.843391418457031
-4.31471586227417,-4.695041656494141
-4.314480781555176,-4.920642852783203
-4.314425468444824,-4.760199069976807
-4.314409732818604,-4.576451301574707
-4.314321994781494,-4.636096954345703
-4.314305305480957,-4.143293380737305
-4.314286231994629,-4.873203277587891
-4.3142290115356445,-4.724947452545166
-4.314178466796875,-5.242650985717773
-4.31415605545044,-4.632046699523926
-4.313960552215576,-4.198868751525879
-4.313929080963135,-4.657985687255859
-4.313884735107422,-4.861532688140869
-4.313854694366455,-5.35890531539917
-4.313784122467041,-4.55058479309082
-4.313753604888916,-4.583766937255859
-4.313646793365479,-4.920021057128906
-4.313533782958984,-4.502464294433594
-4.313422203063965,-4.818443298339844
-4.313312530517578,-4.933543682098389
-4.313072204589844,-5.08773136138916
-4.313045501708984,-4.649773120880127
-4.3130316734313965,-4.630021572113037
